Provisioning Status
Subscription ID,Subscription Name,Order Id,Description,Billing Date(Anniversary Date),Offer Name,Service Name,Subs Status,Subs Extra Status,Provisioning Status
"""83b72814-b1ba-47d2-a445-cfd7017a0a4d""","""BizSpark""","""f5d95e14-7d84-4262-adf4-70fa39182af8""","""Pago por uso""",4,,"""Azure Service Component""",Enabled,None,Provisioned

Statement
Billing Period,Name,Type,Resource,Region,SKU,Unit,Consumed,Included,Billable,Within Commitment,Currency,Overage,Commitment Rate,Rate,Value
10/19/2017,"""Administración de datos""","""12da282f-7e96-49e2-983a-9a65da2a4866""",,"""E/S estándar - Unidades de operación de lectura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.09960000,,,,,,
10/19/2017,"""Redes""","""9995d93a-7d35-4d3f-9c69-7a7fea447ef4""",,"""Transferencia de datos de salida (GB)""","""Zona 1""","""GB""",4.21462500,,,,,,
10/19/2017,"""Administración de datos""","""9a56b4f4-1d78-416e-a19b-815490ad7910""",,"""E/S estándar - Unidades de operación de examen de tablas (en decenas de millar)""",,"""En decenas de millar""",0.00060000,,,,,,
10/19/2017,"""Administración de datos""","""bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d""","""Redundancia geográfica""","""E/S estándar - Unidades de operación por lotes de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/19/2017,"""Administración de datos""","""bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d""","""Redundancia geográfica""","""E/S estándar - Unidades de operación por lotes de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""East US 2""","""Storage""","""portalvhds1w4zvxrv48y6n""",,,
10/19/2017,"""Almacenamiento""","""c1635534-1c1d-4fc4-b090-88fc2672ef87""","""Redundancia local""","""E/S estándar - Blob en bloques (GB)""",,"""GB""",1.45370300,,,,,,
10/20/2017,"""Almacenamiento""","""e9549cbe-02d9-4213-b4be-22d6dfe8a3af""","""Redundancia local""","""Almacenamiento premium - Blob en páginas/P10 (unidades)""","""Oeste de EE. UU.""","""Unidades""",0.06451200,,,,,,
10/20/2017,"""Máquinas virtuales""","""aff46940-a2c6-46c0-9dd8-2a18816c8415""","""VM Standard_D3_v2 (Windows)""","""Horas de proceso""","""Oeste de EE. UU.""","""Horas""",23.98335300,,,,,,
10/20/2017,"""Redes""","""32c3ebec-1646-49e3-8127-2cafbd3a04d8""",,"""Transferencia de datos de entrada (GB)""","""Zona 1""","""GB""",4.59512900,,,,,,
10/20/2017,"""Almacenamiento""","""92567832-8613-47c4-9e8a-b2b9461a4875""","""Redundancia geográfica""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/20/2017,"""Almacenamiento""","""92567832-8613-47c4-9e8a-b2b9461a4875""","""Redundancia geográfica""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""East US 2""","""Storage""","""portalvhds1w4zvxrv48y6n""",,,
10/20/2017,"""Almacenamiento""","""05212985-faad-4b6c-8ddb-c08cc8e37f79""","""Redundancia local""","""Almacenamiento premium - Blob en páginas/P10 (unidades)""","""Este de EE. UU.""","""Unidades""",0.03225600,,,,,,
10/20/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",11.59572000,,,,,,
10/20/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/20/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",1.63250000,,,,,,
10/20/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/20/2017,"""Servicio de aplicaciones de Azure""","""c0f5cb45-6fb1-41c9-8545-72ad400d9da4""",,"""Servicio de aplicaciones gratis""",,"""Aplicaciones""",0.09676800,,,,,,
10/20/2017,"""Almacenamiento""","""d23a5753-ff85-4ddf-af28-8cc5cf2d3882""","""Redundancia local""","""E/S estándar - Blob en páginas/Disco (GB)""",,"""GB""",0.00004800,,,,,,
10/20/2017,"""Administración de datos""","""211e620c-ebcf-4db5-a7fd-996abebe9546""",,"""E/S estándar - Unidades de operación de escritura de blobs en bloques (en decenas de millar)""",,"""En decenas de millar""",3.61660000,,,,,,
10/20/2017,"""Administración de datos""","""12da282f-7e96-49e2-983a-9a65da2a4866""",,"""E/S estándar - Unidades de operación de lectura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.14940000,,,,,,
10/20/2017,"""Redes""","""9995d93a-7d35-4d3f-9c69-7a7fea447ef4""",,"""Transferencia de datos de salida (GB)""","""Zona 1""","""GB""",3.38113800,,,,,,
10/20/2017,"""Administración de datos""","""9a56b4f4-1d78-416e-a19b-815490ad7910""",,"""E/S estándar - Unidades de operación de examen de tablas (en decenas de millar)""",,"""En decenas de millar""",0.00280000,,,,,,
10/20/2017,"""Administración de datos""","""bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d""","""Redundancia geográfica""","""E/S estándar - Unidades de operación por lotes de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""East US 2""","""Storage""","""portalvhds1w4zvxrv48y6n""",,,
10/20/2017,"""Administración de datos""","""bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d""","""Redundancia geográfica""","""E/S estándar - Unidades de operación por lotes de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/20/2017,"""Almacenamiento""","""c1635534-1c1d-4fc4-b090-88fc2672ef87""","""Redundancia local""","""E/S estándar - Blob en bloques (GB)""",,"""GB""",1.45896000,,,,,,
10/21/2017,"""Almacenamiento""","""e9549cbe-02d9-4213-b4be-22d6dfe8a3af""","""Redundancia local""","""Almacenamiento premium - Blob en páginas/P10 (unidades)""","""Oeste de EE. UU.""","""Unidades""",0.06451200,,,,,,
10/21/2017,"""Máquinas virtuales""","""aff46940-a2c6-46c0-9dd8-2a18816c8415""","""VM Standard_D3_v2 (Windows)""","""Horas de proceso""","""Oeste de EE. UU.""","""Horas""",24.00000000,,,,,,
10/21/2017,"""Redes""","""32c3ebec-1646-49e3-8127-2cafbd3a04d8""",,"""Transferencia de datos de entrada (GB)""","""Zona 1""","""GB""",5.24954700,,,,,,
10/21/2017,"""Almacenamiento""","""92567832-8613-47c4-9e8a-b2b9461a4875""","""Redundancia geográfica""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/21/2017,"""Almacenamiento""","""92567832-8613-47c4-9e8a-b2b9461a4875""","""Redundancia geográfica""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""East US 2""","""Storage""","""portalvhds1w4zvxrv48y6n""",,,
10/21/2017,"""Almacenamiento""","""05212985-faad-4b6c-8ddb-c08cc8e37f79""","""Redundancia local""","""Almacenamiento premium - Blob en páginas/P10 (unidades)""","""Este de EE. UU.""","""Unidades""",0.03225600,,,,,,
10/21/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",11.61582600,,,,,,
10/21/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/21/2017,"""Administración de datos""","""f8c187bb-5a47-46ae-b874-f186d207fff4""",,"""E/S estándar - Unidades de operación de lista de blobs en bloques (en decenas de millar)""",,"""En decenas de millar""",0.00010000,,,,,,
10/21/2017,"""Administración de datos""","""40551b4c-e8be-48ed-b70b-f8d25c7de724""",,"""E/S estándar - Unidades de operación de lectura de blobs en bloques (en decenas de millar)""",,"""En decenas de millar""",0.00010000,,,,,,
10/21/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",1.63190000,,,,,,
10/21/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/21/2017,"""Servicio de aplicaciones de Azure""","""c0f5cb45-6fb1-41c9-8545-72ad400d9da4""",,"""Servicio de aplicaciones gratis""",,"""Aplicaciones""",0.09676800,,,,,,
10/21/2017,"""Almacenamiento""","""d23a5753-ff85-4ddf-af28-8cc5cf2d3882""","""Redundancia local""","""E/S estándar - Blob en páginas/Disco (GB)""",,"""GB""",0.00004800,,,,,,
10/21/2017,"""Administración de datos""","""211e620c-ebcf-4db5-a7fd-996abebe9546""",,"""E/S estándar - Unidades de operación de escritura de blobs en bloques (en decenas de millar)""",,"""En decenas de millar""",4.24590000,,,,,,
10/21/2017,"""Administración de datos""","""12da282f-7e96-49e2-983a-9a65da2a4866""",,"""E/S estándar - Unidades de operación de lectura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.13280000,,,,,,
10/21/2017,"""Redes""","""9995d93a-7d35-4d3f-9c69-7a7fea447ef4""",,"""Transferencia de datos de salida (GB)""","""Zona 1""","""GB""",4.23417200,,,,,,
10/21/2017,"""Administración de datos""","""9a56b4f4-1d78-416e-a19b-815490ad7910""",,"""E/S estándar - Unidades de operación de examen de tablas (en decenas de millar)""",,"""En decenas de millar""",0.19180000,,,,,,
10/21/2017,"""Administración de datos""","""bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d""","""Redundancia geográfica""","""E/S estándar - Unidades de operación por lotes de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""East US 2""","""Storage""","""portalvhds1w4zvxrv48y6n""",,,
10/21/2017,"""Administración de datos""","""bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d""","""Redundancia geográfica""","""E/S estándar - Unidades de operación por lotes de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/21/2017,"""Almacenamiento""","""c1635534-1c1d-4fc4-b090-88fc2672ef87""","""Redundancia local""","""E/S estándar - Blob en bloques (GB)""",,"""GB""",1.46880400,,,,,,
10/22/2017,"""Almacenamiento""","""e9549cbe-02d9-4213-b4be-22d6dfe8a3af""","""Redundancia local""","""Almacenamiento premium - Blob en páginas/P10 (unidades)""","""Oeste de EE. UU.""","""Unidades""",0.06451200,,,,,,
10/22/2017,"""Máquinas virtuales""","""aff46940-a2c6-46c0-9dd8-2a18816c8415""","""VM Standard_D3_v2 (Windows)""","""Horas de proceso""","""Oeste de EE. UU.""","""Horas""",24.00000000,,,,,,
10/22/2017,"""Redes""","""32c3ebec-1646-49e3-8127-2cafbd3a04d8""",,"""Transferencia de datos de entrada (GB)""","""Zona 1""","""GB""",5.86601500,,,,,,
10/22/2017,"""Almacenamiento""","""92567832-8613-47c4-9e8a-b2b9461a4875""","""Redundancia geográfica""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/22/2017,"""Almacenamiento""","""92567832-8613-47c4-9e8a-b2b9461a4875""","""Redundancia geográfica""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""East US 2""","""Storage""","""portalvhds1w4zvxrv48y6n""",,,
10/22/2017,"""Almacenamiento""","""05212985-faad-4b6c-8ddb-c08cc8e37f79""","""Redundancia local""","""Almacenamiento premium - Blob en páginas/P10 (unidades)""","""Este de EE. UU.""","""Unidades""",0.03225600,,,,,,
10/22/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",11.66364600,,,,,,
10/22/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/22/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",1.63700000,,,,,,
10/22/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/22/2017,"""Servicio de aplicaciones de Azure""","""c0f5cb45-6fb1-41c9-8545-72ad400d9da4""",,"""Servicio de aplicaciones gratis""",,"""Aplicaciones""",0.09676800,,,,,,
10/22/2017,"""Almacenamiento""","""d23a5753-ff85-4ddf-af28-8cc5cf2d3882""","""Redundancia local""","""E/S estándar - Blob en páginas/Disco (GB)""",,"""GB""",0.00004800,,,,,,
10/22/2017,"""Administración de datos""","""211e620c-ebcf-4db5-a7fd-996abebe9546""",,"""E/S estándar - Unidades de operación de escritura de blobs en bloques (en decenas de millar)""",,"""En decenas de millar""",7.96350000,,,,,,
10/22/2017,"""Administración de datos""","""12da282f-7e96-49e2-983a-9a65da2a4866""",,"""E/S estándar - Unidades de operación de lectura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.16600000,,,,,,
10/22/2017,"""Redes""","""9995d93a-7d35-4d3f-9c69-7a7fea447ef4""",,"""Transferencia de datos de salida (GB)""","""Zona 1""","""GB""",4.70235600,,,,,,
10/22/2017,"""Administración de datos""","""9a56b4f4-1d78-416e-a19b-815490ad7910""",,"""E/S estándar - Unidades de operación de examen de tablas (en decenas de millar)""",,"""En decenas de millar""",0.00540000,,,,,,
10/22/2017,"""Administración de datos""","""bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d""","""Redundancia geográfica""","""E/S estándar - Unidades de operación por lotes de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""East US 2""","""Storage""","""portalvhds1w4zvxrv48y6n""",,,
10/22/2017,"""Administración de datos""","""bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d""","""Redundancia geográfica""","""E/S estándar - Unidades de operación por lotes de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/22/2017,"""Almacenamiento""","""c1635534-1c1d-4fc4-b090-88fc2672ef87""","""Redundancia local""","""E/S estándar - Blob en bloques (GB)""",,"""GB""",1.47992500,,,,,,
10/23/2017,"""Almacenamiento""","""e9549cbe-02d9-4213-b4be-22d6dfe8a3af""","""Redundancia local""","""Almacenamiento premium - Blob en páginas/P10 (unidades)""","""Oeste de EE. UU.""","""Unidades""",0.06451200,,,,,,
10/23/2017,"""Máquinas virtuales""","""aff46940-a2c6-46c0-9dd8-2a18816c8415""","""VM Standard_D3_v2 (Windows)""","""Horas de proceso""","""Oeste de EE. UU.""","""Horas""",24.00000000,,,,,,
10/23/2017,"""Redes""","""32c3ebec-1646-49e3-8127-2cafbd3a04d8""",,"""Transferencia de datos de entrada (GB)""","""Zona 1""","""GB""",5.24089100,,,,,,
10/23/2017,"""Almacenamiento""","""92567832-8613-47c4-9e8a-b2b9461a4875""","""Redundancia geográfica""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""East US 2""","""Storage""","""portalvhds1w4zvxrv48y6n""",,,
10/23/2017,"""Almacenamiento""","""92567832-8613-47c4-9e8a-b2b9461a4875""","""Redundancia geográfica""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/23/2017,"""Almacenamiento""","""05212985-faad-4b6c-8ddb-c08cc8e37f79""","""Redundancia local""","""Almacenamiento premium - Blob en páginas/P10 (unidades)""","""Este de EE. UU.""","""Unidades""",0.03225600,,,,,,
10/23/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",11.68977500,,,,,,
10/23/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/23/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",1.64180000,,,,,,
10/23/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/23/2017,"""Servicio de aplicaciones de Azure""","""c0f5cb45-6fb1-41c9-8545-72ad400d9da4""",,"""Servicio de aplicaciones gratis""",,"""Aplicaciones""",0.09676800,,,,,,
10/23/2017,"""Almacenamiento""","""d23a5753-ff85-4ddf-af28-8cc5cf2d3882""","""Redundancia local""","""E/S estándar - Blob en páginas/Disco (GB)""",,"""GB""",0.00004800,,,,,,
10/23/2017,"""Administración de datos""","""211e620c-ebcf-4db5-a7fd-996abebe9546""",,"""E/S estándar - Unidades de operación de escritura de blobs en bloques (en decenas de millar)""",,"""En decenas de millar""",6.42450000,,,,,,
10/23/2017,"""Administración de datos""","""12da282f-7e96-49e2-983a-9a65da2a4866""",,"""E/S estándar - Unidades de operación de lectura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.11620000,,,,,,
10/23/2017,"""Redes""","""9995d93a-7d35-4d3f-9c69-7a7fea447ef4""",,"""Transferencia de datos de salida (GB)""","""Zona 1""","""GB""",4.28682500,,,,,,
10/23/2017,"""Administración de datos""","""9a56b4f4-1d78-416e-a19b-815490ad7910""",,"""E/S estándar - Unidades de operación de examen de tablas (en decenas de millar)""",,"""En decenas de millar""",0.05800000,,,,,,
10/23/2017,"""Administración de datos""","""bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d""","""Redundancia geográfica""","""E/S estándar - Unidades de operación por lotes de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/23/2017,"""Administración de datos""","""bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d""","""Redundancia geográfica""","""E/S estándar - Unidades de operación por lotes de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""East US 2""","""Storage""","""portalvhds1w4zvxrv48y6n""",,,
10/23/2017,"""Almacenamiento""","""c1635534-1c1d-4fc4-b090-88fc2672ef87""","""Redundancia local""","""E/S estándar - Blob en bloques (GB)""",,"""GB""",1.49250700,,,,,,
10/24/2017,"""Almacenamiento""","""e9549cbe-02d9-4213-b4be-22d6dfe8a3af""","""Redundancia local""","""Almacenamiento premium - Blob en páginas/P10 (unidades)""","""Oeste de EE. UU.""","""Unidades""",0.06451200,,,,,,
10/24/2017,"""Máquinas virtuales""","""aff46940-a2c6-46c0-9dd8-2a18816c8415""","""VM Standard_D3_v2 (Windows)""","""Horas de proceso""","""Oeste de EE. UU.""","""Horas""",24.00000000,,,,,,
10/24/2017,"""Redes""","""32c3ebec-1646-49e3-8127-2cafbd3a04d8""",,"""Transferencia de datos de entrada (GB)""","""Zona 1""","""GB""",6.81917900,,,,,,
10/24/2017,"""Administración de datos""","""9cb0bde8-bc0d-468c-8423-a25fe06779d3""",,"""E/S estándar - Unidades de operación de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.00060000,,,,,,
10/24/2017,"""Almacenamiento""","""92567832-8613-47c4-9e8a-b2b9461a4875""","""Redundancia geográfica""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""East US 2""","""Storage""","""portalvhds1w4zvxrv48y6n""",,,
10/24/2017,"""Almacenamiento""","""92567832-8613-47c4-9e8a-b2b9461a4875""","""Redundancia geográfica""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/24/2017,"""Almacenamiento""","""05212985-faad-4b6c-8ddb-c08cc8e37f79""","""Redundancia local""","""Almacenamiento premium - Blob en páginas/P10 (unidades)""","""Este de EE. UU.""","""Unidades""",0.03225600,,,,,,
10/24/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",11.71549200,,,,,,
10/24/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/24/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",1.64200000,,,,,,
10/24/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/24/2017,"""Servicio de aplicaciones de Azure""","""c0f5cb45-6fb1-41c9-8545-72ad400d9da4""",,"""Servicio de aplicaciones gratis""",,"""Aplicaciones""",0.09676800,,,,,,
10/24/2017,"""Almacenamiento""","""d23a5753-ff85-4ddf-af28-8cc5cf2d3882""","""Redundancia local""","""E/S estándar - Blob en páginas/Disco (GB)""",,"""GB""",0.00004800,,,,,,
10/24/2017,"""Administración de datos""","""211e620c-ebcf-4db5-a7fd-996abebe9546""",,"""E/S estándar - Unidades de operación de escritura de blobs en bloques (en decenas de millar)""",,"""En decenas de millar""",6.83280000,,,,,,
10/24/2017,"""Administración de datos""","""12da282f-7e96-49e2-983a-9a65da2a4866""",,"""E/S estándar - Unidades de operación de lectura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.18270000,,,,,,
10/24/2017,"""Redes""","""9995d93a-7d35-4d3f-9c69-7a7fea447ef4""",,"""Transferencia de datos de salida (GB)""","""Zona 1""","""GB""",5.34046700,,,,,,
10/24/2017,"""Administración de datos""","""9a56b4f4-1d78-416e-a19b-815490ad7910""",,"""E/S estándar - Unidades de operación de examen de tablas (en decenas de millar)""",,"""En decenas de millar""",0.02520000,,,,,,
10/24/2017,"""Administración de datos""","""bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d""","""Redundancia geográfica""","""E/S estándar - Unidades de operación por lotes de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/24/2017,"""Administración de datos""","""bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d""","""Redundancia geográfica""","""E/S estándar - Unidades de operación por lotes de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""East US 2""","""Storage""","""portalvhds1w4zvxrv48y6n""",,,
10/24/2017,"""Almacenamiento""","""c1635534-1c1d-4fc4-b090-88fc2672ef87""","""Redundancia local""","""E/S estándar - Blob en bloques (GB)""",,"""GB""",1.50279900,,,,,,
10/25/2017,"""Almacenamiento""","""e9549cbe-02d9-4213-b4be-22d6dfe8a3af""","""Redundancia local""","""Almacenamiento premium - Blob en páginas/P10 (unidades)""","""Oeste de EE. UU.""","""Unidades""",0.06451200,,,,,,
10/25/2017,"""Máquinas virtuales""","""aff46940-a2c6-46c0-9dd8-2a18816c8415""","""VM Standard_D3_v2 (Windows)""","""Horas de proceso""","""Oeste de EE. UU.""","""Horas""",24.00000000,,,,,,
10/25/2017,"""Redes""","""32c3ebec-1646-49e3-8127-2cafbd3a04d8""",,"""Transferencia de datos de entrada (GB)""","""Zona 1""","""GB""",7.96361000,,,,,,
10/25/2017,"""Almacenamiento""","""92567832-8613-47c4-9e8a-b2b9461a4875""","""Redundancia geográfica""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""East US 2""","""Storage""","""portalvhds1w4zvxrv48y6n""",,,
10/25/2017,"""Almacenamiento""","""92567832-8613-47c4-9e8a-b2b9461a4875""","""Redundancia geográfica""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/25/2017,"""Almacenamiento""","""05212985-faad-4b6c-8ddb-c08cc8e37f79""","""Redundancia local""","""Almacenamiento premium - Blob en páginas/P10 (unidades)""","""Este de EE. UU.""","""Unidades""",0.03225600,,,,,,
10/25/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",11.73727200,,,,,,
10/25/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/25/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",1.64390000,,,,,,
10/25/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/25/2017,"""Servicio de aplicaciones de Azure""","""c0f5cb45-6fb1-41c9-8545-72ad400d9da4""",,"""Servicio de aplicaciones gratis""",,"""Aplicaciones""",0.09676800,,,,,,
10/25/2017,"""Almacenamiento""","""d23a5753-ff85-4ddf-af28-8cc5cf2d3882""","""Redundancia local""","""E/S estándar - Blob en páginas/Disco (GB)""",,"""GB""",0.00004800,,,,,,
10/25/2017,"""Administración de datos""","""211e620c-ebcf-4db5-a7fd-996abebe9546""",,"""E/S estándar - Unidades de operación de escritura de blobs en bloques (en decenas de millar)""",,"""En decenas de millar""",9.16920000,,,,,,
10/25/2017,"""Administración de datos""","""12da282f-7e96-49e2-983a-9a65da2a4866""",,"""E/S estándar - Unidades de operación de lectura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.29880000,,,,,,
10/25/2017,"""Redes""","""9995d93a-7d35-4d3f-9c69-7a7fea447ef4""",,"""Transferencia de datos de salida (GB)""","""Zona 1""","""GB""",6.24950300,,,,,,
